,CustomerID,MaxPurchaseDate,Recency,Frequency,Monetary_Revenue,FrequencyCluster,RevenueCluster,RecencyCluster,OverallScore,Segment
845,14218.0,2011-10-28 10:00:00,42,12,169.48000000000002,0,0,3,3,Mid-value
846,14219.0,2011-12-05 16:23:00,3,7,89.94,0,0,3,3,Mid-value
847,14226.0,2011-11-11 11:34:00,28,73,2201.64,0,0,3,3,Mid-value
848,14227.0,2011-11-13 15:48:00,25,183,3315.710000000002,0,0,3,3,Mid-value
849,14232.0,2011-11-08 12:17:00,31,118,2043.9300000000003,0,0,3,3,Mid-value
850,14233.0,2011-10-27 09:25:00,43,36,1447.5100000000007,0,0,3,3,Mid-value
851,14234.0,2011-11-17 17:53:00,21,159,775.4600000000004,0,0,3,3,Mid-value
852,14235.0,2011-11-29 13:26:00,9,80,3093.8599999999997,0,0,3,3,Mid-value
853,14239.0,2011-10-27 14:40:00,42,116,2323.5000000000014,0,0,3,3,Mid-value
854,14240.0,2011-11-09 13:45:00,29,42,890.3400000000005,0,0,3,3,Mid-value
855,14243.0,2011-12-01 11:12:00,8,148,2535.8799999999987,0,0,3,3,Mid-value
856,14250.0,2011-12-02 14:30:00,6,111,1904.0500000000002,0,0,3,3,Mid-value
857,14251.0,2011-12-08 08:32:00,1,78,2879.7000000000003,0,0,3,3,Mid-value
858,14262.0,2011-12-01 14:17:00,7,143,2618.230000000001,0,0,3,3,Mid-value
859,14282.0,2011-12-06 17:04:00,2,156,3729.3400000000042,0,0,3,3,Mid-value
860,14284.0,2011-11-09 08:11:00,30,34,578.4500000000002,0,0,3,3,Mid-value
861,14285.0,2011-11-18 14:50:00,20,27,1910.0100000000004,0,0,3,3,Mid-value
862,14287.0,2011-12-01 13:25:00,7,11,151.23,0,0,3,3,Mid-value
863,14289.0,2011-12-01 11:44:00,8,47,911.2599999999999,0,0,3,3,Mid-value
864,14290.0,2011-11-28 14:02:00,10,103,2307.4499999999994,0,0,3,3,Mid-value
865,14293.0,2011-12-06 15:17:00,2,61,1046.5599999999993,0,0,3,3,Mid-value
866,14295.0,2011-10-30 15:50:00,39,7,154.7,0,0,3,3,Mid-value
867,14297.0,2011-11-22 09:06:00,17,64,1284.0599999999997,0,0,3,3,Mid-value
868,14299.0,2011-12-01 16:05:00,7,162,2855.3499999999995,0,0,3,3,Mid-value
869,14300.0,2011-11-21 08:57:00,18,3,43.2,0,0,3,3,Mid-value
870,14309.0,2011-12-01 13:33:00,7,123,2319.6800000000007,0,0,3,3,Mid-value
871,14312.0,2011-10-24 09:46:00,46,87,1611.5899999999995,0,0,3,3,Mid-value
872,14315.0,2011-11-18 15:35:00,20,104,2456.979999999999,0,0,3,3,Mid-value
873,14321.0,2011-11-29 09:47:00,10,123,1530.749999999999,0,0,3,3,Mid-value
874,14332.0,2011-11-17 11:54:00,22,26,866.3099999999998,0,0,3,3,Mid-value
875,14334.0,2011-11-23 10:01:00,16,163,2539.4600000000005,0,0,3,3,Mid-value
876,14336.0,2011-11-23 11:40:00,16,90,1614.9100000000008,0,0,3,3,Mid-value
877,14341.0,2011-10-25 15:48:00,44,130,2166.3799999999983,0,0,3,3,Mid-value
878,14342.0,2011-11-18 13:21:00,20,24,607.7100000000002,0,0,3,3,Mid-value
879,14345.0,2011-11-01 09:51:00,38,6,108.97999999999999,0,0,3,3,Mid-value
880,14349.0,2011-11-29 15:39:00,9,31,133.50000000000006,0,0,3,3,Mid-value
881,14354.0,2011-12-04 11:32:00,5,9,163.62,0,0,3,3,Mid-value
882,14357.0,2011-10-27 16:23:00,42,41,225.77000000000012,0,0,3,3,Mid-value
883,14359.0,2011-11-20 13:17:00,18,58,882.5800000000002,0,0,3,3,Mid-value
884,14360.0,2011-11-08 09:12:00,31,118,2128.23,0,0,3,3,Mid-value
885,14362.0,2011-11-17 15:08:00,21,41,161.20000000000002,0,0,3,3,Mid-value
886,14379.0,2011-10-26 16:43:00,43,46,348.1,0,0,3,3,Mid-value
887,14382.0,2011-11-13 16:18:00,25,131,626.07,0,0,3,3,Mid-value
888,14383.0,2011-11-01 15:53:00,37,59,1247.6899999999998,0,0,3,3,Mid-value
889,14385.0,2011-11-30 15:36:00,8,14,202.11,0,0,3,3,Mid-value
890,14387.0,2011-11-07 12:29:00,32,140,1770.5600000000013,0,0,3,3,Mid-value
891,14389.0,2011-12-01 09:19:00,8,62,999.7199999999998,0,0,3,3,Mid-value
892,14397.0,2011-12-09 09:57:00,0,95,2556.6800000000007,0,0,3,3,Mid-value
893,14401.0,2011-12-05 13:30:00,3,183,4039.9799999999987,0,0,3,3,Mid-value
894,14404.0,2011-11-06 12:30:00,33,104,1434.7200000000003,0,0,3,3,Mid-value
895,14408.0,2011-11-29 11:41:00,10,107,2606.53,0,0,3,3,Mid-value
896,14412.0,2011-11-04 13:14:00,34,45,761.3300000000002,0,0,3,3,Mid-value
897,14416.0,2011-11-17 15:22:00,21,14,490.22,0,0,3,3,Mid-value
898,14418.0,2011-12-06 11:39:00,3,124,1937.2500000000002,0,0,3,3,Mid-value
899,14424.0,2011-11-22 11:48:00,17,1,322.08,0,0,3,3,Mid-value
900,14428.0,2011-12-02 13:17:00,6,148,1230.1400000000003,0,0,3,3,Mid-value
901,14434.0,2011-11-18 08:56:00,21,12,1372.8,0,0,3,3,Mid-value
902,14440.0,2011-12-01 15:42:00,7,55,2357.6800000000003,0,0,3,3,Mid-value
903,14441.0,2011-12-09 09:07:00,0,59,1545.1400000000006,0,0,3,3,Mid-value
904,14447.0,2011-11-21 08:28:00,18,70,1163.2300000000005,0,0,3,3,Mid-value
905,14448.0,2011-11-30 13:50:00,8,20,375.35,0,0,3,3,Mid-value
906,14452.0,2011-11-29 12:06:00,10,62,264.44000000000005,0,0,3,3,Mid-value
907,14466.0,2011-11-10 14:07:00,28,72,2272.4000000000015,0,0,3,3,Mid-value
908,14467.0,2011-11-22 12:48:00,17,90,598.7599999999999,0,0,3,3,Mid-value
909,14470.0,2011-11-28 10:31:00,11,43,461.19000000000005,0,0,3,3,Mid-value
910,14474.0,2011-10-27 12:57:00,42,30,537.71,0,0,3,3,Mid-value
911,14477.0,2011-11-20 11:11:00,19,11,1307.8100000000002,0,0,3,3,Mid-value
912,14480.0,2011-11-28 16:35:00,10,13,279.05,0,0,3,3,Mid-value
913,14482.0,2011-11-21 13:14:00,17,144,2068.150000000001,0,0,3,3,Mid-value
914,14485.0,2011-11-01 12:25:00,38,47,165.75000000000003,0,0,3,3,Mid-value
915,14487.0,2011-11-13 12:17:00,26,145,1183.5800000000002,0,0,3,3,Mid-value
916,14493.0,2011-12-02 16:14:00,6,123,2362.8400000000006,0,0,3,3,Mid-value
917,14494.0,2011-11-14 09:21:00,25,7,139.56,0,0,3,3,Mid-value
918,14503.0,2011-12-06 13:30:00,2,164,3543.2600000000016,0,0,3,3,Mid-value
919,14504.0,2011-10-23 16:00:00,46,107,673.2599999999995,0,0,3,3,Mid-value
920,14507.0,2011-11-16 12:21:00,23,98,1368.1799999999994,0,0,3,3,Mid-value
921,14508.0,2011-11-17 19:48:00,21,57,276.41999999999996,0,0,3,3,Mid-value
922,14511.0,2011-11-28 17:05:00,10,71,1267.41,0,0,3,3,Mid-value
923,14515.0,2011-11-22 11:37:00,17,101,2102.0899999999997,0,0,3,3,Mid-value
924,14517.0,2011-11-06 14:20:00,32,18,330.45,0,0,3,3,Mid-value
925,14520.0,2011-12-08 09:46:00,1,4,270.6,0,0,3,3,Mid-value
926,14522.0,2011-11-15 13:24:00,23,17,974.54,0,0,3,3,Mid-value
927,14528.0,2011-11-02 17:09:00,36,18,364.22,0,0,3,3,Mid-value
928,14533.0,2011-11-15 12:05:00,24,65,1812.6200000000006,0,0,3,3,Mid-value
929,14539.0,2011-11-24 09:50:00,15,32,537.48,0,0,3,3,Mid-value
930,14540.0,2011-11-30 10:15:00,9,76,996.26,0,0,3,3,Mid-value
931,14543.0,2011-12-06 10:32:00,3,107,2916.1700000000005,0,0,3,3,Mid-value
932,14544.0,2011-11-15 15:06:00,23,114,2024.4500000000005,0,0,3,3,Mid-value
933,14550.0,2011-11-29 12:12:00,10,48,765.6200000000001,0,0,3,3,Mid-value
934,14551.0,2011-11-21 13:36:00,17,10,186.23000000000002,0,0,3,3,Mid-value
935,14553.0,2011-11-20 13:20:00,18,113,859.27,0,0,3,3,Mid-value
936,14560.0,2011-12-02 15:22:00,6,76,2174.1800000000007,0,0,3,3,Mid-value
937,14567.0,2011-11-04 13:57:00,34,34,1524.4600000000005,0,0,3,3,Mid-value
938,14569.0,2011-12-08 14:58:00,0,12,227.39,0,0,3,3,Mid-value
939,14577.0,2011-11-27 12:47:00,12,123,859.7100000000011,0,0,3,3,Mid-value
940,14578.0,2011-12-06 17:18:00,2,24,168.63,0,0,3,3,Mid-value
941,14581.0,2011-11-23 12:39:00,16,17,138.6,0,0,3,3,Mid-value
942,14582.0,2011-10-30 11:56:00,40,6,114.11,0,0,3,3,Mid-value
943,14592.0,2011-11-04 16:35:00,34,164,570.4599999999998,0,0,3,3,Mid-value
944,14593.0,2011-11-18 12:48:00,21,152,617.9900000000001,0,0,3,3,Mid-value
945,14594.0,2011-12-02 13:28:00,6,53,379.82999999999987,0,0,3,3,Mid-value
946,14595.0,2011-11-20 12:12:00,19,102,1740.6000000000001,0,0,3,3,Mid-value
947,14597.0,2011-11-28 13:13:00,10,55,883.1500000000002,0,0,3,3,Mid-value
948,14598.0,2011-10-26 13:19:00,43,50,221.97000000000003,0,0,3,3,Mid-value
949,14601.0,2011-11-29 09:48:00,10,7,213.96000000000004,0,0,3,3,Mid-value
950,14608.0,2011-12-05 16:52:00,3,20,1785.1499999999999,0,0,3,3,Mid-value
951,14618.0,2011-11-30 13:45:00,8,17,538.59,0,0,3,3,Mid-value
952,14621.0,2011-12-08 16:22:00,0,96,1765.76,0,0,3,3,Mid-value
953,14623.0,2011-11-07 13:56:00,31,135,869.3499999999999,0,0,3,3,Mid-value
954,14626.0,2011-12-01 08:55:00,8,126,2757.0699999999997,0,0,3,3,Mid-value
955,14629.0,2011-12-05 16:55:00,3,153,939.2100000000002,0,0,3,3,Mid-value
956,14636.0,2011-11-03 16:12:00,35,28,609.8500000000001,0,0,3,3,Mid-value
957,14640.0,2011-11-24 11:00:00,15,113,2042.149999999999,0,0,3,3,Mid-value
958,14641.0,2011-11-18 10:42:00,21,7,110.46,0,0,3,3,Mid-value
959,14644.0,2011-11-30 14:58:00,8,29,780.4599999999999,0,0,3,3,Mid-value
960,14655.0,2011-12-06 10:52:00,3,50,1930.15,0,0,3,3,Mid-value
961,14657.0,2011-11-22 12:47:00,17,127,838.2700000000001,0,0,3,3,Mid-value
962,14658.0,2011-12-04 15:35:00,4,29,247.14999999999998,0,0,3,3,Mid-value
963,14661.0,2011-11-13 11:51:00,26,4,107.95,0,0,3,3,Mid-value
964,14662.0,2011-11-11 12:13:00,28,168,771.1700000000003,0,0,3,3,Mid-value
965,14664.0,2011-11-20 10:59:00,19,99,637.89,0,0,3,3,Mid-value
966,14666.0,2011-11-15 12:57:00,23,14,195.24999999999997,0,0,3,3,Mid-value
967,14673.0,2011-12-06 14:31:00,2,74,1736.3999999999994,0,0,3,3,Mid-value
968,14675.0,2011-11-23 12:58:00,15,102,604.7499999999999,0,0,3,3,Mid-value
969,14676.0,2011-11-08 13:29:00,30,44,2543.24,0,0,3,3,Mid-value
970,14690.0,2011-10-26 15:39:00,43,54,358.61,0,0,3,3,Mid-value
971,14691.0,2011-11-09 12:30:00,30,71,2114.3299999999995,0,0,3,3,Mid-value
972,14696.0,2011-12-05 13:43:00,3,133,2070.97,0,0,3,3,Mid-value
973,14700.0,2011-11-07 14:40:00,31,115,2235.2999999999997,0,0,3,3,Mid-value
974,14703.0,2011-11-25 09:23:00,14,22,318.1699999999999,0,0,3,3,Mid-value
975,14708.0,2011-12-07 08:21:00,2,29,1096.6699999999998,0,0,3,3,Mid-value
976,14710.0,2011-11-25 14:53:00,13,139,606.1300000000002,0,0,3,3,Mid-value
977,14712.0,2011-11-10 12:59:00,28,25,917.07,0,0,3,3,Mid-value
978,14714.0,2011-11-15 13:07:00,23,10,160.19,0,0,3,3,Mid-value
979,14715.0,2011-11-15 12:10:00,24,71,867.3800000000001,0,0,3,3,Mid-value
980,14716.0,2011-10-27 17:29:00,42,55,329.6799999999999,0,0,3,3,Mid-value
981,14720.0,2011-12-04 12:02:00,5,37,663.8100000000003,0,0,3,3,Mid-value
982,14725.0,2011-11-15 12:42:00,24,52,718.08,0,0,3,3,Mid-value
983,14731.0,2011-10-23 15:54:00,46,45,380.0199999999999,0,0,3,3,Mid-value
984,14732.0,2011-12-01 14:34:00,7,149,2686.3399999999997,0,0,3,3,Mid-value
985,14737.0,2011-12-06 10:16:00,3,17,1164.55,0,0,3,3,Mid-value
986,14738.0,2011-10-31 12:57:00,38,56,1289.9399999999998,0,0,3,3,Mid-value
987,14739.0,2011-12-07 14:32:00,1,61,3899.1000000000004,0,0,3,3,Mid-value
988,14741.0,2011-11-28 08:48:00,11,59,1400.3400000000004,0,0,3,3,Mid-value
989,14744.0,2011-11-23 12:51:00,15,28,1088.53,0,0,3,3,Mid-value
990,14748.0,2011-11-10 18:33:00,28,92,1311.7899999999997,0,0,3,3,Mid-value
991,14752.0,2011-10-27 11:55:00,43,5,389.63999999999993,0,0,3,3,Mid-value
992,14754.0,2011-10-26 12:01:00,44,41,638.0500000000001,0,0,3,3,Mid-value
993,14756.0,2011-11-24 18:13:00,14,38,738.9599999999998,0,0,3,3,Mid-value
994,14759.0,2011-12-05 12:03:00,4,102,1625.9699999999993,0,0,3,3,Mid-value
995,14764.0,2011-10-27 10:46:00,43,7,250.55,0,0,3,3,Mid-value
996,14765.0,2011-11-10 19:53:00,28,39,254.10999999999996,0,0,3,3,Mid-value
997,14766.0,2011-12-01 16:05:00,7,137,2423.07,0,0,3,3,Mid-value
998,14768.0,2011-11-22 12:54:00,16,6,139.50000000000003,0,0,3,3,Mid-value
999,14777.0,2011-12-05 13:20:00,3,3,-17.45,0,0,3,3,Mid-value
1000,14784.0,2011-11-13 13:30:00,25,15,289.99,0,0,3,3,Mid-value
1001,14785.0,2011-11-29 13:21:00,9,3,77.4,0,0,3,3,Mid-value
1002,14788.0,2011-12-02 17:06:00,6,30,679.4399999999998,0,0,3,3,Mid-value
1003,14789.0,2011-11-11 08:59:00,28,6,197.64000000000001,0,0,3,3,Mid-value
1004,14790.0,2011-11-23 09:28:00,16,46,745.0600000000001,0,0,3,3,Mid-value
1005,14793.0,2011-12-05 16:25:00,3,15,214.14000000000001,0,0,3,3,Mid-value
1006,14794.0,2011-12-07 10:11:00,2,82,1272.11,0,0,3,3,Mid-value
1007,14804.0,2011-12-01 11:20:00,8,12,353.2699999999999,0,0,3,3,Mid-value
1008,14805.0,2011-11-24 16:20:00,14,47,554.65,0,0,3,3,Mid-value
1009,14815.0,2011-11-03 11:36:00,36,53,778.5,0,0,3,3,Mid-value
1010,14820.0,2011-11-18 15:41:00,20,29,507.2900000000001,0,0,3,3,Mid-value
1011,14824.0,2011-11-29 14:20:00,9,29,1127.7100000000003,0,0,3,3,Mid-value
1012,14825.0,2011-12-06 11:38:00,3,121,2226.9099999999985,0,0,3,3,Mid-value
1013,14829.0,2011-11-10 16:16:00,28,45,644.65,0,0,3,3,Mid-value
1014,14834.0,2011-11-22 10:30:00,17,70,1698.3500000000001,0,0,3,3,Mid-value
1015,14836.0,2011-11-29 16:45:00,9,6,102.44999999999999,0,0,3,3,Mid-value
1016,14842.0,2011-11-04 13:09:00,34,158,2456.7999999999997,0,0,3,3,Mid-value
1017,14851.0,2011-11-16 14:20:00,22,28,511.34999999999985,0,0,3,3,Mid-value
1018,14853.0,2011-12-01 09:44:00,8,10,463.04999999999995,0,0,3,3,Mid-value
1019,14856.0,2011-11-03 14:53:00,35,66,1311.3800000000006,0,0,3,3,Mid-value
1020,14859.0,2011-11-27 11:18:00,12,59,1352.0399999999993,0,0,3,3,Mid-value
1021,14860.0,2011-12-01 09:44:00,8,12,168.62000000000003,0,0,3,3,Mid-value
1022,14862.0,2011-11-14 10:01:00,25,48,841.2000000000002,0,0,3,3,Mid-value
1023,14863.0,2011-11-10 15:04:00,28,11,266.76,0,0,3,3,Mid-value
1024,14865.0,2011-12-02 16:25:00,6,4,52.2,0,0,3,3,Mid-value
1025,14868.0,2011-12-06 14:49:00,2,147,2939.640000000002,0,0,3,3,Mid-value
1026,14869.0,2011-12-06 10:55:00,3,72,721.95,0,0,3,3,Mid-value
1027,14871.0,2011-12-06 13:42:00,2,98,522.3799999999997,0,0,3,3,Mid-value
1028,14875.0,2011-11-30 14:41:00,8,50,1448.7200000000003,0,0,3,3,Mid-value
1029,14878.0,2011-11-27 11:15:00,12,124,1485.5400000000006,0,0,3,3,Mid-value
1030,14881.0,2011-11-20 11:06:00,19,17,255.4,0,0,3,3,Mid-value
1031,14882.0,2011-11-13 12:47:00,26,11,589.7,0,0,3,3,Mid-value
1032,14883.0,2011-11-21 10:23:00,18,54,756.6400000000001,0,0,3,3,Mid-value
1033,14893.0,2011-11-30 12:31:00,9,73,1237.8500000000004,0,0,3,3,Mid-value
1034,14897.0,2011-12-02 10:32:00,7,55,1366.38,0,0,3,3,Mid-value
1035,14898.0,2011-11-16 14:54:00,22,119,1228.3199999999995,0,0,3,3,Mid-value
1036,14901.0,2011-11-28 17:09:00,10,98,1414.9900000000005,0,0,3,3,Mid-value
1037,14902.0,2011-11-18 17:09:00,20,24,314.11000000000007,0,0,3,3,Mid-value
1038,14904.0,2011-12-07 12:55:00,1,69,1025.4399999999998,0,0,3,3,Mid-value
1039,14907.0,2011-12-06 14:14:00,2,168,3478.8499999999976,0,0,3,3,Mid-value
1040,14910.0,2011-12-07 10:06:00,2,35,389.86000000000007,0,0,3,3,Mid-value
1041,14913.0,2011-11-04 08:29:00,35,87,1227.4300000000005,0,0,3,3,Mid-value
1042,14921.0,2011-11-09 13:17:00,29,78,1316.0700000000004,0,0,3,3,Mid-value
1043,14929.0,2011-11-07 17:21:00,31,11,223.88,0,0,3,3,Mid-value
1044,14946.0,2011-11-25 13:33:00,13,3,100.9,0,0,3,3,Mid-value
1045,14948.0,2011-11-16 17:16:00,22,64,1066.5699999999995,0,0,3,3,Mid-value
1046,14950.0,2011-12-01 09:42:00,8,20,361.25,0,0,3,3,Mid-value
1047,14953.0,2011-11-14 14:59:00,24,55,289.82,0,0,3,3,Mid-value
1048,14954.0,2011-11-27 14:30:00,11,85,336.16999999999985,0,0,3,3,Mid-value
1049,14960.0,2011-12-01 12:54:00,7,27,221.26999999999992,0,0,3,3,Mid-value
1050,14966.0,2011-11-25 12:20:00,14,38,191.3199999999999,0,0,3,3,Mid-value
1051,14968.0,2011-11-09 13:58:00,29,37,147.59,0,0,3,3,Mid-value
1052,14971.0,2011-11-04 17:07:00,34,160,1116.5699999999993,0,0,3,3,Mid-value
1053,14974.0,2011-11-02 13:01:00,36,21,114.39,0,0,3,3,Mid-value
1054,14984.0,2011-11-20 14:28:00,18,41,213.26999999999998,0,0,3,3,Mid-value
1055,14987.0,2011-11-24 09:59:00,15,4,326.4,0,0,3,3,Mid-value
1056,14995.0,2011-11-01 11:39:00,38,61,233.23000000000005,0,0,3,3,Mid-value
1057,14997.0,2011-10-24 13:28:00,45,27,540.98,0,0,3,3,Mid-value
1058,15000.0,2011-10-23 11:42:00,47,77,490.52,0,0,3,3,Mid-value
1059,15009.0,2011-11-27 13:35:00,11,182,1261.7799999999997,0,0,3,3,Mid-value
1060,15010.0,2011-11-04 12:42:00,35,20,308.94000000000005,0,0,3,3,Mid-value
1061,15014.0,2011-10-27 20:07:00,42,35,260.16999999999996,0,0,3,3,Mid-value
1062,15017.0,2011-11-06 10:33:00,33,20,125.58000000000003,0,0,3,3,Mid-value
1063,15018.0,2011-11-01 12:47:00,38,32,456.26,0,0,3,3,Mid-value
1064,15022.0,2011-11-28 12:35:00,11,135,905.0399999999995,0,0,3,3,Mid-value
1065,15024.0,2011-11-30 12:06:00,9,155,1661.3300000000006,0,0,3,3,Mid-value
1066,15025.0,2011-11-06 15:20:00,32,72,377.01,0,0,3,3,Mid-value
1067,15027.0,2011-11-09 10:16:00,30,37,1051.9499999999996,0,0,3,3,Mid-value
1068,15028.0,2011-12-01 14:06:00,7,48,627.13,0,0,3,3,Mid-value
1069,15031.0,2011-12-05 14:19:00,3,111,668.14,0,0,3,3,Mid-value
1070,15038.0,2011-10-27 14:42:00,42,133,665.5899999999997,0,0,3,3,Mid-value
1071,15043.0,2011-11-08 14:26:00,30,3,537.0,0,0,3,3,Mid-value
1072,15050.0,2011-11-14 16:17:00,24,80,1727.1700000000005,0,0,3,3,Mid-value
1073,15051.0,2011-11-16 15:38:00,22,143,1391.6100000000001,0,0,3,3,Mid-value
1074,15053.0,2011-12-05 12:08:00,4,71,697.79,0,0,3,3,Mid-value
1075,15054.0,2011-11-27 15:02:00,11,114,302.09999999999997,0,0,3,3,Mid-value
1076,15060.0,2011-12-01 13:47:00,7,121,303.0899999999999,0,0,3,3,Mid-value
1077,15065.0,2011-11-02 09:45:00,37,158,3135.9800000000005,0,0,3,3,Mid-value
1078,15066.0,2011-11-08 09:56:00,31,53,760.5899999999999,0,0,3,3,Mid-value
1079,15068.0,2011-10-24 14:47:00,45,104,553.3599999999998,0,0,3,3,Mid-value
1080,15073.0,2011-11-30 10:44:00,9,76,612.4300000000001,0,0,3,3,Mid-value
1081,15081.0,2011-11-17 17:08:00,21,35,487.34999999999985,0,0,3,3,Mid-value
1082,15088.0,2011-11-18 13:14:00,20,60,1140.27,0,0,3,3,Mid-value
1083,15089.0,2011-11-29 16:31:00,9,145,2420.8400000000024,0,0,3,3,Mid-value
1084,15096.0,2011-10-28 10:27:00,42,11,219.39,0,0,3,3,Mid-value
1085,15097.0,2011-12-05 14:03:00,3,25,248.07999999999996,0,0,3,3,Mid-value
1086,15101.0,2011-12-01 10:18:00,8,9,310.03,0,0,3,3,Mid-value
1087,15103.0,2011-11-08 14:53:00,30,35,703.3599999999998,0,0,3,3,Mid-value
1088,15105.0,2011-11-21 16:54:00,17,101,2298.930000000001,0,0,3,3,Mid-value
1089,15106.0,2011-11-22 09:16:00,17,102,1407.7300000000002,0,0,3,3,Mid-value
1090,15110.0,2011-11-16 11:16:00,23,40,970.2499999999999,0,0,3,3,Mid-value
1091,15111.0,2011-11-10 16:58:00,28,84,1567.4799999999998,0,0,3,3,Mid-value
1092,15113.0,2011-11-30 08:23:00,9,101,3439.4100000000008,0,0,3,3,Mid-value
1093,15115.0,2011-11-21 14:59:00,17,21,340.11000000000007,0,0,3,3,Mid-value
1094,15116.0,2011-11-22 12:25:00,17,45,1352.7500000000002,0,0,3,3,Mid-value
1095,15117.0,2011-11-25 08:12:00,14,80,1550.13,0,0,3,3,Mid-value
1096,15123.0,2011-12-02 13:12:00,6,106,2199.309999999999,0,0,3,3,Mid-value
1097,15124.0,2011-11-17 10:09:00,22,15,184.19,0,0,3,3,Mid-value
1098,15132.0,2011-11-21 17:10:00,17,52,977.9300000000002,0,0,3,3,Mid-value
1099,15134.0,2011-11-25 08:55:00,14,73,1387.99,0,0,3,3,Mid-value
1100,15136.0,2011-12-07 12:26:00,2,69,1282.4500000000005,0,0,3,3,Mid-value
1101,15142.0,2011-10-24 12:51:00,45,26,498.74,0,0,3,3,Mid-value
1102,15145.0,2011-12-05 17:21:00,3,67,1194.7300000000005,0,0,3,3,Mid-value
1103,15148.0,2011-11-29 08:21:00,10,20,301.28999999999996,0,0,3,3,Mid-value
1104,15153.0,2011-11-08 17:09:00,30,22,329.25,0,0,3,3,Mid-value
1105,15156.0,2011-12-08 18:22:00,0,55,961.4899999999999,0,0,3,3,Mid-value
1106,15157.0,2011-12-06 11:28:00,3,133,1869.500000000001,0,0,3,3,Mid-value
1107,15158.0,2011-10-25 13:53:00,44,7,401.4000000000001,0,0,3,3,Mid-value
1108,15163.0,2011-11-21 13:10:00,17,29,304.4699999999999,0,0,3,3,Mid-value
1109,15168.0,2011-11-14 11:26:00,25,5,106.56,0,0,3,3,Mid-value
1110,15172.0,2011-12-01 11:51:00,8,110,1624.0499999999997,0,0,3,3,Mid-value
1111,15179.0,2011-11-21 12:53:00,17,95,2186.2000000000003,0,0,3,3,Mid-value
1112,15184.0,2011-11-10 13:41:00,28,63,406.76,0,0,3,3,Mid-value
1113,15186.0,2011-11-25 14:58:00,13,19,411.40999999999997,0,0,3,3,Mid-value
1114,15195.0,2011-12-07 12:20:00,2,1,3861.0,0,0,3,3,Mid-value
1115,15197.0,2011-12-01 08:14:00,8,36,656.4399999999998,0,0,3,3,Mid-value
1116,15203.0,2011-11-14 08:16:00,25,142,1827.7999999999984,0,0,3,3,Mid-value
1117,15206.0,2011-11-29 13:41:00,9,9,420.29999999999995,0,0,3,3,Mid-value
1118,15208.0,2011-12-08 17:24:00,0,43,867.62,0,0,3,3,Mid-value
1119,15214.0,2011-12-08 12:07:00,1,110,1661.44,0,0,3,3,Mid-value
1120,15215.0,2011-10-26 12:28:00,44,43,615.99,0,0,3,3,Mid-value
1121,15227.0,2011-11-03 11:59:00,36,58,1219.4,0,0,3,3,Mid-value
1122,15237.0,2011-12-08 09:46:00,1,99,1412.320000000001,0,0,3,3,Mid-value
1123,15238.0,2011-11-10 14:28:00,28,52,1056.5399999999997,0,0,3,3,Mid-value
1124,15239.0,2011-11-29 14:14:00,9,52,764.3399999999999,0,0,3,3,Mid-value
1125,15240.0,2011-10-26 09:50:00,44,83,1685.57,0,0,3,3,Mid-value
1126,15252.0,2011-11-03 13:30:00,35,44,740.7800000000001,0,0,3,3,Mid-value
1127,15253.0,2011-11-23 16:22:00,15,55,915.2999999999996,0,0,3,3,Mid-value
1128,15267.0,2011-11-17 15:59:00,21,11,1717.36,0,0,3,3,Mid-value
1129,15269.0,2011-11-16 09:32:00,23,2,408.8,0,0,3,3,Mid-value
1130,15270.0,2011-11-24 09:24:00,15,48,2298.2000000000003,0,0,3,3,Mid-value
1131,15274.0,2011-12-05 16:57:00,3,47,716.5700000000003,0,0,3,3,Mid-value
1132,15275.0,2011-11-08 17:54:00,30,42,609.1899999999998,0,0,3,3,Mid-value
1133,15277.0,2011-10-24 10:08:00,46,12,255.89999999999998,0,0,3,3,Mid-value
1134,15287.0,2011-11-17 15:34:00,21,21,485.24,0,0,3,3,Mid-value
1135,15288.0,2011-10-27 16:58:00,42,88,2306.519999999999,0,0,3,3,Mid-value
1136,15289.0,2011-11-10 13:49:00,28,59,935.1000000000004,0,0,3,3,Mid-value
1137,15297.0,2011-11-29 16:32:00,9,41,635.04,0,0,3,3,Mid-value
1138,15318.0,2011-12-06 11:30:00,3,33,312.62,0,0,3,3,Mid-value
1139,15320.0,2011-10-26 13:27:00,43,36,267.13,0,0,3,3,Mid-value
1140,15329.0,2011-11-04 12:56:00,34,62,1005.5,0,0,3,3,Mid-value
1141,15330.0,2011-11-07 17:50:00,31,13,714.96,0,0,3,3,Mid-value
1142,15344.0,2011-12-09 10:45:00,0,32,476.58000000000004,0,0,3,3,Mid-value
1143,15345.0,2011-11-04 13:24:00,34,23,367.69000000000005,0,0,3,3,Mid-value
1144,15355.0,2011-11-10 13:44:00,28,14,277.05000000000007,0,0,3,3,Mid-value
1145,15360.0,2011-10-31 09:35:00,39,13,427.92999999999995,0,0,3,3,Mid-value
1146,15365.0,2011-11-14 08:29:00,25,151,1330.4500000000005,0,0,3,3,Mid-value
1147,15368.0,2011-11-18 14:42:00,20,4,446.94000000000005,0,0,3,3,Mid-value
1148,15370.0,2011-10-30 10:58:00,40,95,2360.55,0,0,3,3,Mid-value
1149,15373.0,2011-12-01 15:05:00,7,137,2213.1100000000006,0,0,3,3,Mid-value
